time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.568340660772,-0.595091952627,15.6406421007,6.2060968579,0.0647420265821,0.0,-0.867078230469,-0.89559012324,4.83270252709,-0.0216731500986,0.0101113645512,0.0,491.1372422403582,490.27514667351375,490.5601246058683,491.11423716238545
2.2800000000000016,-0.621369420576,-0.650018146927,15.9281675968,6.20472342575,0.0652161327021,0.0,-0.900616881477,-0.935416277123,4.75178631633,-0.0254434753863,0.00306922509327,0.0,401.7471853891675,401.1079481108393,401.64973076655036,401.30748343493207
2.3400000000000016,-0.676760650262,-0.707769403351,16.2160597075,6.20298937758,0.0650713908576,0.0,-0.945743918887,-0.989764009574,4.84417602311,-0.0369098419308,-0.0166004392799,0.0,458.5238283800877,456.95837933835145,457.8543421449087,456.9408194077432
2.4000000000000017,-0.734583477808,-0.768486046366,16.5053419267,6.20077864238,0.0639166129167,0.0,-0.981619334811,-1.03432506438,4.79872063806,-0.0367174153232,-0.0251461126599,0.0,414.7240868283483,413.9726918349944,413.6426163354486,413.65882828095073
2.4600000000000017,-0.794979622552,-0.83248217135,16.798739249,6.19879154164,0.0631517592171,0.0,-1.03142293229,-1.09905921821,4.98035211721,-0.0267495135271,0.00465028765801,0.0,483.88968490182174,486.12786225170987,484.229952335175,484.9789569476328
2.520000000000002,-0.858006385659,-0.899941978383,17.0975434169,6.19755603711,0.0632547956666,0.0,-1.06949508793,-1.14973185685,4.97974150603,-0.0104824161614,-0.00491105752289,0.0,430.68334602223456,429.8737414393426,429.9844547619378,431.36052471174804
2.580000000000002,-0.923530502252,-0.970749070424,17.3996281564,6.19673414291,0.0626623891866,0.0,-1.11457748676,-1.21054741185,5.08921812797,-0.0210625004311,-0.0223253857029,0.0,466.09727417968793,464.7342272646888,465.3629057502431,464.53400179254305
2.640000000000002,-0.99163442274,-1.04507327289,17.706503946,6.19535910768,0.0614787340918,0.0,-1.15543132382,-1.26704225428,5.13970551312,-0.0269114109642,-0.0149817901673,0.0,448.05520024908503,448.65195878160586,448.04868507055124,447.57279727700785
2.700000000000002,-1.06193588594,-1.12248062581,18.0125923752,6.19374715944,0.060457764384,0.0,-1.18791150805,-1.31336834556,5.06355062315,-0.026774759447,-0.021431260485,0.0,406.66707748137,406.0888979651633,407.5013782380593,407.5133621079673
2.760000000000002,-1.13465276511,-1.20340943374,18.3220446235,6.19192427176,0.0592745440969,0.0,-1.23580304071,-1.38438916455,5.25061167775,-0.0387981585362,-0.0165012812985,0.0,488.54489457589455,488.91246228214885,489.8933835428462,488.9982008672865
2.820000000000002,-1.20984333821,-1.28806473152,18.6363721405,6.1891669793,0.0588769805579,0.0,-1.27051398824,-1.43768334323,5.22702365389,-0.0667928705741,0.00808663124681,0.0,425.67637210719255,427.77572549945904,426.6809729986725,424.2822302245042
2.880000000000002,-1.28725858657,-1.37619978218,18.9516727118,6.18551328453,0.0594233849155,0.0,-1.31003746059,-1.5004982134,5.28263507652,-0.0511443634604,0.0110726797546,0.0,451.14833005668413,451.38928248533267,451.0722253778567,452.3317113596172
2.940000000000002,-1.36702778951,-1.4681227602,19.2697795238,6.1825136961,0.059654330244,0.0,-1.34898296565,-1.56387551534,5.32065338417,-0.0477854980783,-0.017314178043,0.0,448.154465934029,445.8407535306556,446.2802253260926,446.55278881216475
3.000000000000002,-1.44958395893,-1.56466901037,19.5976637219,6.17998916958,0.0585720541461,0.0,-1.40268132024,-1.65455059551,5.60732749497,-0.0325838659421,-0.0195261408014,0.0,519.9682727867355,519.8133861668783,519.2744730872805,520.3391749806221
3.0600000000000023,-1.53495298843,-1.66604379683,19.9362129702,6.17804899709,0.0575704441929,0.0,-1.4428411368,-1.72477920228,5.67722349602,-0.0318455295371,-0.011557642147,0.0,459.42585536886185,460.05742851155645,460.7758908091652,460.8339189118944
3.1200000000000023,-1.62270895256,-1.77165923402,20.2788009115,6.17597618664,0.0575276151043,0.0,-1.48232144679,-1.79590960019,5.74196046019,-0.0405846588345,0.0150673608638,0.0,458.7466117870202,460.85634241310123,459.6791332743835,458.9854839080319
3.1800000000000024,-1.71259026269,-1.88112328463,20.6209510949,6.17331276871,0.0584650454986,0.0,-1.51382586358,-1.85314391142,5.66335803349,-0.0533587538392,0.0167141452943,0.0,414.7808583286186,414.9254105732303,413.92928132011093,412.80200254943617
3.2400000000000024,-1.80433601288,-1.99398763573,20.9576457909,6.17004323845,0.0594257225188,0.0,-1.54447813011,-1.90930765048,5.56021941364,-0.056860249153,0.0145672268517,0.0,404.41121550246976,404.2176767619105,405.73739150688584,405.42053842493874
3.3000000000000025,-1.89858453998,-2.11150439772,21.298915037,6.16605480495,0.060518720438,0.0,-1.59719477005,-2.00821872459,5.81396239531,-0.104978059243,0.0246653108712,0.0,513.0371352555607,513.7536195555741,516.2255180112077,512.814905344477
3.3600000000000025,-1.99549564706,-2.23404063902,21.6466851229,6.15961957283,0.0617093952426,0.0,-1.63330672382,-2.07687004569,5.77837716447,-0.112240867843,0.00784680106307,0.0,430.5276115524761,429.1019120053264,430.9312226583577,430.30617160455495
3.4200000000000026,-2.09488167164,-2.36138548779,21.9969141673,6.15239225741,0.0627700089629,0.0,-1.6796166245,-2.16860036185,5.89507585656,-0.146832232245,0.0323379194961,0.0,476.4281180783105,478.2972754241477,479.4739365032743,476.8253772825624
3.4800000000000026,-2.19679983617,-2.49381910057,22.3497694699,6.14349944771,0.0650401017032,0.0,-1.71784654261,-2.24660066867,5.86665205577,-0.151126148747,0.0470281110816,0.0,433.85707120424746,435.08969738869,434.61333485174475,434.2320194832551
3.5400000000000027,-2.30077781675,-2.63049024363,22.6967109648,6.13438262021,0.0675934506328,0.0,-1.74831825603,-2.30979227814,5.69870365506,-0.153639595577,0.0316411934335,0.0,386.995099886877,385.5449039825826,386.7498295453316,386.4874053399029
3.6000000000000028,-2.40700888686,-2.77193347612,23.0392408523,6.12529157442,0.0698201472648,0.0,-1.79290313761,-2.40578264065,5.71853111333,-0.147583782334,0.0462674644477,0.0,447.9713035239783,449.1599202758648,449.18518133562907,449.654749711491
3.660000000000003,-2.51626724121,-2.9199923935,23.3872079591,6.11702086475,0.0727419990205,0.0,-1.84930019893,-2.53030928364,5.87912345877,-0.123300432249,0.0531602191868,0.0,492.52531485049883,493.03612233121083,491.32696904950876,493.10835558885304
3.720000000000003,-2.62860532978,-3.0748564584,23.7397352579,6.10986773184,0.0762806532343,0.0,-1.89559936696,-2.63245463229,5.87148886341,-0.112107120491,0.0686169630859,0.0,443.0823489351387,444.353938437906,443.28086145114713,444.18704018921915
3.780000000000003,-2.74359784639,-3.23554661817,24.0893288023,6.10340892427,0.0809555616801,0.0,-1.93785115223,-2.72445654194,5.78178768036,-0.0999623381609,0.0919610730623,0.0,415.9799800382078,418.0247770667003,416.7365135162095,417.7859047741202
3.840000000000003,-2.86173164604,-3.40301954884,24.4398590722,6.0973532021,0.0863193587021,0.0,-2.00045618735,-2.85847938401,5.90147591942,-0.102933408861,0.0837032731262,0.0,483.26252862287197,482.6455062444325,484.025429370945,483.79383781772435
3.900000000000003,-2.98364372809,-3.57846987644,24.7964734252,6.09175002633,0.0915979436198,0.0,-2.06374925427,-2.99035196382,5.9847735484,-0.0790552629334,0.095380982678,0.0,474.9030380223199,475.8039245805635,473.1435846606925,474.97169286733447
3.960000000000003,-3.10906958632,-3.76113391554,25.1538592001,6.08707563336,0.0973000376418,0.0,-2.11758938043,-3.09888755788,5.92802405317,-0.0757040561839,0.0943341298671,0.0,432.03227205577673,431.95193498407804,432.25649346688914,432.5338665397806
4.020000000000002,-3.23795940845,-3.95066886693,25.5091840575,6.08249927157,0.103592780819,0.0,-2.17925514747,-3.21935051867,5.91578772234,-0.0774342485377,0.120325172331,0.0,445.693305817963,447.8222347083975,447.16344537182704,447.0178894721486
4.080000000000001,-3.37079277688,-4.14776241859,25.8649159802,6.07751761571,0.110489853914,0.0,-2.2491438211,-3.35083523516,5.94131455879,-0.0975914558745,0.101151469442,0.0,460.3157806339301,458.8067571064811,460.6940671953185,459.09153637251165
4.14,-3.50769092054,-4.35238159132,26.2198977471,6.07212467726,0.116600467563,0.0,-2.31463782283,-3.47030669424,5.89121370681,-0.0777531549178,0.10319193921,0.0,436.1022144435192,436.2818576639147,436.44422169591707,438.09016757189636
4.199999999999998,-3.64892028336,-4.56479439116,26.5742933213,6.06716861095,0.122442540906,0.0,-2.39353286509,-3.61051948755,5.92127972305,-0.0946763287714,0.081981513186,0.0,464.0461704144393,462.3853125247336,463.3412106234896,462.00311933482755
4.259999999999997,-3.79472245303,-4.78525683053,26.9283123823,6.0620788483,0.127440540365,0.0,-2.46696466396,-3.73871631126,5.87908831533,-0.0701566622481,0.0858129575707,0.0,440.84812071876905,441.1703845307441,440.5122789645917,442.52947369749484
4.319999999999996,-3.94506270685,-5.01357725729,27.2800772093,6.05740584951,0.133478790075,0.0,-2.54486196546,-3.872374291,5.84607330565,-0.101521516177,0.120336486964,0.0,443.62384685976093,446.4585285555434,445.9394020093053,443.3639502146067
4.379999999999995,-4.10032365694,-5.2502385153,27.6307787378,6.05162537156,0.140913424432,0.0,-2.63112166982,-4.01683361653,5.84333781333,-0.0876024870068,0.13023551219,0.0,455.72083008400205,456.525022188402,454.2945706882777,455.4017659890072
4.439999999999993,-4.26075169118,-5.49544168305,27.9802480714,6.04619587982,0.149808670428,0.0,-2.71717898355,-4.15707606781,5.80518602205,-0.0970012791775,0.170648917171,0.0,444.4790747321277,447.7989817312758,445.07079741805046,444.29377548495347
4.499999999999992,-4.4267568714,-5.74955791933,28.3289837439,6.03995817477,0.159585312693,0.0,-2.81717666919,-4.3139361979,5.818447046,-0.123894572347,0.139451134042,0.0,464.07319558351975,461.64066794204126,464.3226217296942,462.1980502663586
4.559999999999991,-4.59841240979,-6.01243239841,28.675294586,6.03226259265,0.167833604243,0.0,-2.90533673392,-4.44919607219,5.72500261329,-0.138841076987,0.133190396976,0.0,430.9250667289379,430.41350107845,429.89748981260715,428.61290192844666
4.6199999999999894,-4.77545583249,-6.28350837933,29.0157526779,6.02409554697,0.176091247104,0.0,-2.99675731332,-4.58736727015,5.62334390478,-0.131166682831,0.145275206623,0.0,428.0201979201566,429.06592885029374,426.6830923333994,427.3199691352283
4.679999999999988,-4.95832610498,-6.56331071583,29.3511712999,6.01643424137,0.184969984179,0.0,-3.09961872078,-4.74002138399,5.55673839827,-0.121514954143,0.15289621754,0.0,439.4796728641519,440.1318050492449,440.49934003274797,441.28189497665085
4.739999999999987,-5.1478124622,-6.85282139666,29.6840177631,6.00919973102,0.193878159867,0.0,-3.21731879705,-4.9109082384,5.5372466526,-0.118760627444,0.137705828934,0.0,458.0333067092583,456.8431760858623,456.77107765883005,456.97805444036027
4.799999999999986,-5.34503805792,-7.1534371951,30.018120664,6.0020634147,0.201904072586,0.0,-3.35750848168,-5.11011656014,5.5980378637,-0.119296612035,0.124423432544,0.0,484.9579212987943,483.9737325104349,484.51349532222554,484.46174662415194
4.859999999999984,-5.55066976069,-7.46593141672,30.3549703252,5.99516819253,0.209824258514,0.0,-3.49747187108,-5.30686006733,5.62895557276,-0.107362194342,0.143965928038,0.0,476.06396699538715,477.57180172466843,479.29018335290664,480.18579226770544
4.919999999999983,-5.76430707411,-7.78963922751,30.6910925877,5.98838471768,0.218254367073,0.0,-3.6244361508,-5.48394078393,5.57432733577,-0.127978656856,0.132483732359,0.0,454.2257572401308,453.32156358652077,454.2562165449986,452.5880746162541
4.979999999999982,-5.98536610877,-8.12366087241,31.0223751351,5.98050827656,0.226392487375,0.0,-3.74482772045,-5.65077842556,5.46790675477,-0.138839991402,0.141286300132,0.0,437.81921783360696,438.5684240804797,438.1601537063799,437.239749285541
5.0399999999999805,-6.21461321708,-8.46890731352,31.3505949061,5.97198449336,0.235431695884,0.0,-3.89738286392,-5.85802014114,5.47130889915,-0.149436647958,0.164772041372,0.0,474.69233475484765,476.51096076365815,476.08426005319654,475.2551057665059
